UserId,ProductId,ProductType,Rating,Timestamp,URL
A2MQJGCD0C3LO2,B0061DC7SI,Face Serum,5,1357257600,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MzM5NjA2OTk4OTI4MzUzOjE2ODAwNzM3NjU6c3BfYXRmX2Jyb3dzZToyMDAzNjExNzI0MjYwODo6MDo6&url=%2FForest-Essentials-Soundarya-Advanced-Defying%2Fdp%2FB08H5TSNZC%2Fref%3Dsr_1_2_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3D4KH8C94H8FMF7DBNJ3MV%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680073765%26refinements%3Dp_85%253A10440599031%26rps%3D1%26s%3Dbeauty%26sr%3D1-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1
A1F3WWRZL6TM32,B008RVYJS8,Conditioner,5,1358467200,https://www.amazon.in/LOreal-Paris-RESIST-Conditioner-175ml/dp/B008KH5UDW/ref=sr_1_31?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680069448&refinements=p_72%3A1318477031&rnid=27076118031&s=beauty&sr=1-31
AXFJONIPFK3DX,B001DO77XK,Shower Gel,5,1362268800,https://www.amazon.in/Fiama-Scents-Juniper-Geranium-Body/dp/B07PWWGH1F/ref=sr_1_49?crid=3NKGP4OZB9248&keywords=body+wash&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=218f8944-f0f6-41af-ad51-958d2a04fb2f&pf_rd_r=Q92BV6MWDP2BAZXH1E9P&pf_rd_s=merchandised-search-4&qid=1680068077&s=beauty&sprefix=body+%2Cbeauty%2C193&sr=1-49
A25YDX65J491MB,B0014TAIQM,Shower Gel,5,1388016000,https://www.amazon.in/mCaffeine-Berries-Moisturized-Cleanser-Sulphate/dp/B0BSNQJ88Y/ref=sr_1_41?crid=3NKGP4OZB9248&keywords=body+wash&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=218f8944-f0f6-41af-ad51-958d2a04fb2f&pf_rd_r=Q92BV6MWDP2BAZXH1E9P&pf_rd_s=merchandised-search-4&qid=1680068162&s=beauty&sprefix=body+%2Cbeauty%2C193&sr=1-41
A1KXHF5AKFY4P9,B00147FGJ8,Shower Gel,2,1307145600,https://www.amazon.in/Mamaearth-Vitamin-Honey-Shower-Illumination/dp/B08WJB6YH7/ref=sr_1_26?crid=3NKGP4OZB9248&keywords=body+wash&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=218f8944-f0f6-41af-ad51-958d2a04fb2f&pf_rd_r=Q92BV6MWDP2BAZXH1E9P&pf_rd_s=merchandised-search-4&qid=1680068167&s=beauty&sprefix=body+%2Cbeauty%2C193&sr=1-26
A16D3PYUNR5LEZ,B003T0CRFO,Shampoo,5,1391040000,https://www.amazon.in/Mamaearth-Lemon-Anti-Dandruff-Shampoo-Ginger/dp/B0BPJ3VNXF/ref=sr_1_27?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680066705&refinements=p_72%3A1318477031&rnid=27076118031&s=beauty&sr=1-27
A2XLDL978IHI03,B003EQ9V0W,Shampoo,3,1398902400,https://www.amazon.in/Scalpe-Pro-Anti-dandruff-Shampoo-100ml/dp/B07Q7C4Q45/ref=sr_1_12?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680066757&refinements=p_72%3A1318477031&rnid=27076118031&s=beauty&sr=1-12
A2M5PNYYFWSJMD,B00BEWW7AO,Kits & Accessories,5,1369353600,https://www.amazon.in/Colorbar-Blend-Itude-Makeup-Sponge-Pink/dp/B07KPY9WC7/ref=sr_1_4?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=HAW9B7AZ6E1XMSTNXY9X&pf_rd_s=merchandised-search-13&qid=1680066327&refinements=p_85%3A10440599031%2Cp_28%3A-spons&rps=1&s=beauty&sr=1-4
A1KF55D4PN8YJF,B0000ZHOEU,Nail Polish,5,1402704000,https://www.amazon.in/Elle18-Nail-Pops-Color-161/dp/B08N7WN57D/ref=sr_1_6?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071845&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-6
A3F5IA8J9336PR,B005FJQQMC,Hair Color & Heena,5,1402099200,https://www.amazon.in/Vegetal-Hair-Colour-Soft-Black/dp/B01I51ML8E/ref=sr_1_45?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680067581&refinements=p_72%3A1318477031&rnid=9851597031&s=beauty&sr=1-45
A39OTFSUC7E9V9,B0043OYFKU,Sunscreen,2,1307059200,https://www.amazon.in/PONDS-Bright-Non-Oily-Mattifying-Moisturizer/dp/B09VB6PGXQ/ref=sr_1_48?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=YPJA5KBNPTYX5JHWP33H&pf_rd_s=merchandised-search-11&qid=1680072887&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-48
AM57LTMINPLPW,B0015H0TS0,Shower Gel,5,1364774400,https://www.amazon.in/Nivea-Pure-Impact-Shower-500ml/dp/B00NU0JS1O/ref=sxin_26_slsr_d_i_insltrbeauty_fa_2_B00NU0JS1O_mod_primary_new?content-id=amzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9%3Aamzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&crid=3NKGP4OZB9248&cv_ct_cx=body+wash&keywords=body+wash&pd_rd_i=B00NU0JS1O&pd_rd_r=16d7d593-6079-44be-9561-f6795eaccfd8&pd_rd_w=cMVc8&pd_rd_wg=gJwZo&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&pf_rd_r=HGRM0PEDG369D2SSWWTT&pf_rd_s=merchandised-search-4&qid=1680068156&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=body+%2Cbeauty%2C193&sr=1-3-1b0fae43-f803-4e71-a963-6cf5620b9fb9
A240VGTDPJ17A9,B0009VDBWY,Nail Polish,4,1397779200,https://aax-eu.amazon.in/x/c/RBS49b7STtr1r24vRE3MKTUAAAGHLBQZUgMAAAH2AQBvbm9fdHhuX2JpZDEgICBOL0EgICAgICAgICAgICCJaqRP/https://www.amazon.in/dp/B0B2X1YRSJ?pd_rd_i=B0B2X1YRSJ&pf_rd_p=6f0dafdd-0260-477d-949a-e6ad2b0136ac&pf_rd_r=R1DSMWVFRJFTW5PRNZX6&pd_rd_wg=RW25J&pd_rd_w=PswlI&pd_rd_r=baa9b5d6-cd35-4f9e-8050-d860cccf06fa
A2HQPYY65NHW6A,B006X4LU9W,Face Serum,5,1393891200,https://www.amazon.in/Plum-Mandarin-Ascorbic-Hyperpigmentation-Fragrance-Free/dp/B095PRGHDX/ref=sr_1_10?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=4KH8C94H8FMF7DBNJ3MV&pf_rd_s=merchandised-search-11&qid=1680073710&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-10
A1JGXZZQ3CBMJW,B000P22UU6,Nail Polish,5,1319068800,https://www.amazon.in/Gloss-Wine-Nail-Polish-Glitter-Silver/dp/B09XMWYCGL/ref=sr_1_35?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071516&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-35
A3PK5JAB8CX9ZT,B002CMLS8M,Face Wash & Cleansers,5,1390003200,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTM1MDA4MzQzMDU5MTM3OjE2ODAwNjg1MzQ6c3BfYnRmX2Jyb3dzZToyMDA3NzEyNDI5MTc5ODo6MDo6&url=%2FProlixrs-Jeju-Volcanic-Oil-Cleanser%2Fdp%2FB0B2RCRGDV%2Fref%3Dsr_1_58_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3D76BM2ADV9TQD1B275FZF%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680068534%26refinements%3Dp_72%253A1318477031%26s%3Dbeauty%26sr%3D1-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
AAYP179AMZ6VD,B002CMVU7Q,Face Wash & Cleansers,5,1380585600,https://www.amazon.in/Mamaearth-Nourishing-Combination-Cleanser-Sulphates/dp/B0BPCM2HDL/ref=sr_1_56?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068534&refinements=p_72%3A1318477031&s=beauty&sr=1-56
A1ZMTIU86YG9CK,B001DTZK0C,Shower Gel,5,1403654400,https://www.amazon.in/Long-Lasting-Refreshing-Cedarwood-Ingredients-Dermatologically/dp/B0BHTP2GVQ/ref=sr_1_40?crid=3NKGP4OZB9248&keywords=body+wash&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=218f8944-f0f6-41af-ad51-958d2a04fb2f&pf_rd_r=Q92BV6MWDP2BAZXH1E9P&pf_rd_s=merchandised-search-4&qid=1680068077&s=beauty&sprefix=body+%2Cbeauty%2C193&sr=1-40
A31NE5LE0UUJSX,B00152VYN4,Shower Gel,5,1370736000,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NjM1OTgyNDY0NjA5NzE3OjE2ODAwNjgxNjI6c3BfYXRmOjIwMTI5NjEwNDUyOTk4OjowOjo&url=%2FPalmolive-Aroma-Therapy-Absolute-Shower%2Fdp%2FB01KZ8P8G2%2Fref%3Dsr_1_1_sspa%3Fcrid%3D3NKGP4OZB9248%26keywords%3Dbody%2Bwash%26pf_rd_i%3D1374276031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D218f8944-f0f6-41af-ad51-958d2a04fb2f%26pf_rd_r%3DQ92BV6MWDP2BAZXH1E9P%26pf_rd_s%3Dmerchandised-search-4%26qid%3D1680068162%26s%3Dbeauty%26sprefix%3Dbody%2B%252Cbeauty%252C193%26sr%3D1-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
A1MVF4I8FRUK2S,B001RVFUMY,Shower Gel,5,1392422400,https://www.amazon.in/Lux-Fragrance-Juniper-Bodywash-Glycerine/dp/B0932TCPT7/ref=sr_1_27?crid=3NKGP4OZB9248&keywords=body+wash&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=218f8944-f0f6-41af-ad51-958d2a04fb2f&pf_rd_r=Q92BV6MWDP2BAZXH1E9P&pf_rd_s=merchandised-search-4&qid=1680067980&s=beauty&sprefix=body+%2Cbeauty%2C193&sr=1-27
A1KSOYIN196ZNZ,B001330XFA,Shower Gel,5,1391472000,https://www.amazon.in/Pears-Pure-Gentle-Original-Body/dp/B07STBX574/ref=sr_1_46?crid=3NKGP4OZB9248&keywords=body+wash&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=218f8944-f0f6-41af-ad51-958d2a04fb2f&pf_rd_r=Q92BV6MWDP2BAZXH1E9P&pf_rd_s=merchandised-search-4&qid=1680068179&s=beauty&sprefix=body+%2Cbeauty%2C193&sr=1-46
A2BT200GG47VPM,B008S8U48E,Conditioner,5,1395705600,https://www.amazon.in/Love-Beauty-Planet-Lavender-Conditioner/dp/B09N3S7PQG/ref=sr_1_17?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680069448&refinements=p_72%3A1318477031&rnid=27076118031&s=beauty&sr=1-17
AK6PGRFALMGDQ,B00420QV02,Sunscreen,2,1391126400,https://www.amazon.in/Dr-Sheths-Hyaluronic-Sunscreen-Brightening/dp/B0B9Y5D8N7/ref=sr_1_30?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=YPJA5KBNPTYX5JHWP33H&pf_rd_s=merchandised-search-11&qid=1680072895&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-30
AIYQTHXOLECP2,B004W2OQNY,Sunscreen,2,1332374400,https://www.amazon.in/VLCC-Tan-Sunscreen-Creme-100g/dp/B079KDHC3C/ref=sr_1_38?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=YPJA5KBNPTYX5JHWP33H&pf_rd_s=merchandised-search-11&qid=1680072754&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-38
A1LEAB78Y4BFSE,B004WDV2XA,Sunscreen,1,1395187200,https://www.amazon.in/Dr-Sheths-Sunscreen-Sensitive-Protection/dp/B09WJG7QTR/ref=sr_1_9?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=YPJA5KBNPTYX5JHWP33H&pf_rd_s=merchandised-search-11&qid=1680072754&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-9
A10OOFYKHHA1ZK,B00CJ01QT8,Eye Shadow & Mascara,4,1395878400,https://www.amazon.in/Beauty-Ultimate-Shadow-Palette-Shade-02/dp/B07WNR6XT3/ref=sr_1_7?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=4KH8C94H8FMF7DBNJ3MV&pf_rd_s=merchandised-search-13&qid=1680073380&refinements=p_85%3A10440599031%2Cp_28%3AEyeshadow+palette%7CMascara&rps=1&s=beauty&sr=1-7
A2J57ORTHY6NUH,B004MMUGY2,Sunscreen,5,1361318400,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjEzOTQxNDg0OTYyNjc0OjE2ODAwNzI3OTU6c3BfbXRmX2Jyb3dzZToyMDExNDQyMDQ0NDY5ODo6MDo6&url=%2FBiE-BEAUTY-EVERYTHING-Sundaze-SPF%2Fdp%2FB0BR85WFQR%2Fref%3Dsr_1_22_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3DYPJA5KBNPTYX5JHWP33H%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680072795%26refinements%3Dp_85%253A10440599031%26rps%3D1%26s%3Dbeauty%26sr%3D1-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1
A2L13XRFATT8M9,B006HJPT7W,Face Serum,5,1378684800,https://www.amazon.in/Derma-Co-Niacinamide-Serum-Marks/dp/B0957VWFBG/ref=sr_1_13?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=4KH8C94H8FMF7DBNJ3MV&pf_rd_s=merchandised-search-11&qid=1680073738&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-13
AEC90GPFKLAAW,B00AE07FUO,Cream & Moisturizer,4,1360022400,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Mjk1MTg2OTk4MjIwNzM5OjE2ODAwNjcxNDQ6c3BfYXRmX2Jyb3dzZToyMDEwNTg2NzA0NDg5ODo6MDo6&url=%2Fbiocule-Clarifying-Subligana-Harungana-Tightening%2Fdp%2FB0BMPYR5T7%2Fref%3Dsr_1_4_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3DJ3D55DSHBXE7WA6366Z9%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680067144%26refinements%3Dp_85%253A10440599031%26rps%3D1%26s%3Dbeauty%26sr%3D1-4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1%26smid%3DA2DJ2Q0YYEAARS
A16HJLYR5LY1U0,B000F0QCWA,Nail Polish,5,1339977600,https://www.amazon.in/Faces-Splash-Enamel-Floral-Dream/dp/B0853LTFMF/ref=sr_1_5_mod_new?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071652&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-5
A3B7CC4KDKKXQB,B002LB75AO,Face Wash & Cleansers,1,1397779200,https://www.amazon.in/Nivea-Dark-Spot-Reduction-100ml/dp/B07P8Y7P3X/ref=sr_1_43_mod_primary_new?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680068503&refinements=p_72%3A1318477031&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-43
A1VUT5UMH3GY4L,B0012RQZ72,Shower Gel,4,1394582400,https://www.amazon.in/Palmolive-Aroma-Absolute-Relax-Shower/dp/B00791CQBY/ref=sr_1_36?crid=3NKGP4OZB9248&keywords=body+wash&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=218f8944-f0f6-41af-ad51-958d2a04fb2f&pf_rd_r=Q92BV6MWDP2BAZXH1E9P&pf_rd_s=merchandised-search-4&qid=1680068184&s=beauty&sprefix=body+%2Cbeauty%2C193&sr=1-36
AZI1XUW3WKFAV,B000Q7XDR4,Nail Polish,5,1384732800,https://www.amazon.in/SERY-Colorflirt-Coverage-Resistant-Butter-Fly/dp/B0B3682228/ref=sxin_26_slsr_d_i_insltrbeauty_fa_2_B0B3682228?content-id=amzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9%3Aamzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&crid=STMTCEXUXU5N&cv_ct_cx=nail+paint&keywords=nail+paint&pd_rd_i=B0B3682228&pd_rd_r=2bfe8e1c-f4e4-4e68-a689-fd483a67b18e&pd_rd_w=0zBxF&pd_rd_wg=sPlQS&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&pf_rd_r=P6E6VE6A4R18CYSQS93K&pf_rd_s=merchandised-search-11&qid=1680071494&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-3-1b0fae43-f803-4e71-a963-6cf5620b9fb9
A155VC6U5MD96S,B003AKZCPU,Shampoo,1,1375401600,https://www.amazon.in/Indulekha-Bringha-Cleanser-Shampoo-340ml/dp/B07MZJ62FL/ref=sr_1_43?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=2e794e71-efe9-4d32-b22b-7f41306c4eea&pf_rd_r=1VX6276QKTXNWTBWDSY6&pf_rd_s=merchandised-search-12&qid=1680066776&refinements=p_72%3A1318477031&rnid=27076118031&s=beauty&sr=1-43
A1A9KDTZNZI03I,B0043494XS,Sunscreen,1,1350259200,https://www.amazon.in/Mamaearth-Sunscreen-Vitamin-Turmeric-Protection/dp/B0BRY7YPFK/ref=sr_1_11?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=YPJA5KBNPTYX5JHWP33H&pf_rd_s=merchandised-search-11&qid=1680072891&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-11
A1HGVR9R84J5RQ,B002XBBLJS,Face Wash & Cleansers,1,1281484800,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjgwNTQ4MTU1MzIyOTQ6MTY4MDA2ODQ1NDpzcF9idGZfYnJvd3NlOjIwMDc3MTI0MjkxNzk4OjowOjo&url=%2FProlixrs-Jeju-Volcanic-Oil-Cleanser%2Fdp%2FB0B2RCRGDV%2Fref%3Dsr_1_58_sspa%3Fpf_rd_i%3D1355016031%26pf_rd_m%3DA1VBAL9TL5WCBF%26pf_rd_p%3D1f9b873b-851b-4ef7-9137-1a1dc23c575a%26pf_rd_r%3D76BM2ADV9TQD1B275FZF%26pf_rd_s%3Dmerchandised-search-11%26qid%3D1680068454%26refinements%3Dp_72%253A1318477031%26s%3Dbeauty%26sr%3D1-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1
A1GT3YWEF94RRK,B0006B0VNY,Nail Polish,5,1399420800,https://www.amazon.in/Revlon-Nail-Enamel-Red-Fiesta/dp/B017HEXJKE/ref=sr_1_27_mod_primary_new?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071775&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=nail+paint%2Cbeauty%2C200&sr=1-27
A38TML3UZ2FTTY,B004WD2UC2,Sunscreen,5,1367452800,https://www.amazon.in/Mamaearth-Sunscreen-Vitamin-Turmeric-Protection/dp/B0BRY7YPFK/ref=sr_1_11?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=YPJA5KBNPTYX5JHWP33H&pf_rd_s=merchandised-search-11&qid=1680072754&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-11
A1JZ5VUP50F772,B009LJ81DY,Deo & Perfume,5,1380412800,https://www.amazon.in/Bella-Vita-Organic-Perfume-Office/dp/B08H26SHRP/ref=sr_1_15?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=76BM2ADV9TQD1B275FZF&pf_rd_s=merchandised-search-11&qid=1680069034&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-15
A1R7689ME7O9ZH,B0042T6FTK,Sunscreen,4,1354492800,https://www.amazon.in/Episoft-Ac-Moisturiser-Microencapsulated-Sunscreen/dp/B08H62J7B2/ref=sr_1_32?pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=1f9b873b-851b-4ef7-9137-1a1dc23c575a&pf_rd_r=YPJA5KBNPTYX5JHWP33H&pf_rd_s=merchandised-search-11&qid=1680072891&refinements=p_85%3A10440599031&rps=1&s=beauty&sr=1-32
A3Q2P6DP8NNXU1,B000XE8ZTG,Nail Polish,1,1390262400,https://www.amazon.in/MyGlamm-Collection-Chillin-Paraben-Lasting/dp/B09G74FX6C/ref=sr_1_7?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071398&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-7
AJCX71YRZZMA,B001ECQDVS,Shower Gel,5,1386806400,https://www.amazon.in/Biotique-Apricot-Refreshing-Body-190ml/dp/B00791CX6W/ref=sxin_26_slsr_d_i_insltrbeauty_fa_4_B00791CX6W?content-id=amzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9%3Aamzn1.sym.3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&crid=3NKGP4OZB9248&cv_ct_cx=body+wash&keywords=body+wash&pd_rd_i=B00791CX6W&pd_rd_r=ee9569f7-170d-49b3-95dd-d7ed3299a662&pd_rd_w=ano5f&pd_rd_wg=8lnPq&pf_rd_i=1374276031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=3ad1fadf-95f9-4879-81ea-f4f7516bc5d9&pf_rd_r=P682QT4BFR6J2807PV92&pf_rd_s=merchandised-search-4&qid=1680068063&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=body+%2Cbeauty%2C193&sr=1-5-1b0fae43-f803-4e71-a963-6cf5620b9fb9
A1NMJRQM0Y2K09,B000AAAWEO,Nail Polish,5,1392076800,https://www.amazon.in/Plum-Affair-Polish-Formula-Cruelty/dp/B098TM2N1F/ref=sr_1_44?crid=STMTCEXUXU5N&keywords=nail+paint&pf_rd_i=1355016031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=777489a8-ff36-4ced-b8a2-fe296c0f72d2&pf_rd_r=2FW5DJ3SEEMC9S9WS77E&pf_rd_s=merchandised-search-11&qid=1680071721&s=beauty&sprefix=nail+paint%2Cbeauty%2C200&sr=1-44
